,belief_metric_threshold,deffuant_mu,high_media_lit,mean_disinformer,mean_normal_user,n_edges,n_posts_estimate_similarity,ratio_normal_user,sampling_p_update,mlit_select,del_t,rank_punish,rank_t,strikes_t,scenario,policy,model
463,78.0,0.0202334681746995,0.328822048933258,10.0,0.0,2.0,11.0,0.9926659418264364,0.0279605818990789,100.0,20.0,10.0,10.0,20.0,13,9,MisinfoPy
464,78.0,0.0165423682564252,0.2571720798856116,10.0,1.0,2.0,11.0,0.9800439002137042,0.0238483213618672,100.0,20.0,10.0,10.0,20.0,14,9,MisinfoPy
465,75.0,0.0139572578643493,0.3467476677429714,11.0,2.0,2.0,6.0,0.9925621159078512,0.0149587379329587,100.0,20.0,10.0,10.0,20.0,15,9,MisinfoPy
466,76.0,0.0234024663547501,0.3490911018401743,9.0,1.0,2.0,15.0,0.985022263214491,0.0100232012141731,100.0,20.0,10.0,10.0,20.0,16,9,MisinfoPy
467,76.0,0.0262884099780179,0.2778727352722803,11.0,0.0,3.0,10.0,0.9900284717459232,0.0131598062493048,100.0,20.0,10.0,10.0,20.0,17,9,MisinfoPy
468,77.0,0.0116034383185158,0.2650675266546597,10.0,2.0,3.0,9.0,0.9809674931097712,0.0225062172254371,100.0,20.0,10.0,10.0,20.0,18,9,MisinfoPy
469,75.0,0.0245495458467838,0.2995535167375782,8.0,2.0,3.0,13.0,0.9916351363227272,0.0159203507441027,100.0,20.0,10.0,10.0,20.0,19,9,MisinfoPy
470,77.0,0.0274905572860094,0.312217140634846,11.0,1.0,3.0,12.0,0.988418041320472,0.0142847858302271,100.0,20.0,10.0,10.0,20.0,20,9,MisinfoPy
471,77.0,0.0189941371533705,0.3356417602280681,11.0,2.0,3.0,14.0,0.9872028857311952,0.0124192607782816,100.0,20.0,10.0,10.0,20.0,21,9,MisinfoPy
472,77.0,0.0209604081962267,0.3081888688713352,9.0,0.0,3.0,7.0,0.9836883241383853,0.0116051822505563,100.0,20.0,10.0,10.0,20.0,22,9,MisinfoPy
473,79.0,0.0178985826731951,0.3458139345594649,10.0,1.0,2.0,8.0,0.990446543502186,0.0144989000702763,100.0,20.0,10.0,10.0,20.0,23,9,MisinfoPy
474,77.0,0.0212183466860608,0.2585322053555808,8.0,0.0,2.0,9.0,0.982067473472522,0.019221119320182,100.0,20.0,10.0,10.0,20.0,24,9,MisinfoPy
475,78.0,0.0171644281469936,0.2510343763655922,8.0,1.0,3.0,5.0,0.9844741116573644,0.0245240370892637,100.0,20.0,10.0,10.0,20.0,25,9,MisinfoPy
476,78.0,0.0141011164881213,0.2543645554602683,8.0,2.0,2.0,15.0,0.980570006865624,0.0105600809635183,100.0,20.0,10.0,10.0,20.0,26,9,MisinfoPy
477,77.0,0.0288039002002594,0.3339062572471228,8.0,2.0,2.0,14.0,0.9876688535452244,0.0282027823293031,100.0,20.0,10.0,10.0,20.0,27,9,MisinfoPy
478,76.0,0.012448846621896,0.2811195063142473,9.0,2.0,2.0,8.0,0.988782767814109,0.0108767484183907,100.0,20.0,10.0,10.0,20.0,28,9,MisinfoPy
479,79.0,0.0205464375359693,0.2919314348444234,12.0,1.0,3.0,9.0,0.9871723974749688,0.0229932059028394,100.0,20.0,10.0,10.0,20.0,29,9,MisinfoPy
480,75.0,0.010048341660904,0.3143371026457791,8.0,2.0,2.0,10.0,0.9941862919647434,0.0175953677659886,100.0,20.0,10.0,10.0,20.0,30,9,MisinfoPy
481,75.0,0.0267889428556949,0.3432136850880645,10.0,0.0,2.0,10.0,0.980839650082909,0.0265630001792501,100.0,20.0,10.0,10.0,20.0,31,9,MisinfoPy
482,75.0,0.0193899750225625,0.3001333701207734,12.0,0.0,3.0,15.0,0.9832082300963012,0.0204426076380287,100.0,20.0,10.0,10.0,20.0,32,9,MisinfoPy
483,79.0,0.0180559652549399,0.2798633794927822,9.0,1.0,3.0,11.0,0.9949649761964962,0.0165466737019088,100.0,20.0,10.0,10.0,20.0,33,9,MisinfoPy
484,76.0,0.0227140740920445,0.3368246697878725,8.0,0.0,3.0,14.0,0.9857188734506308,0.0234660955643312,100.0,20.0,10.0,10.0,20.0,34,9,MisinfoPy
485,75.0,0.0248722130915869,0.2848274272775347,11.0,0.0,3.0,13.0,0.9841799573680928,0.021236196859546,100.0,20.0,10.0,10.0,20.0,35,9,MisinfoPy
486,77.0,0.0174922242008906,0.2660267522760609,12.0,2.0,3.0,12.0,0.9863372938435412,0.01687817970596,100.0,20.0,10.0,10.0,20.0,36,9,MisinfoPy
487,76.0,0.0134072426919024,0.2951769716109299,12.0,0.0,2.0,9.0,0.9866891448561678,0.0222635906039256,100.0,20.0,10.0,10.0,20.0,37,9,MisinfoPy
488,78.0,0.0128122553893868,0.3223137647319514,9.0,2.0,2.0,12.0,0.9911871047293532,0.0250664719876734,100.0,20.0,10.0,10.0,20.0,38,9,MisinfoPy
489,76.0,0.025602344875336,0.2534461816563311,9.0,2.0,2.0,7.0,0.9906275873054028,0.0290558105065178,100.0,20.0,10.0,10.0,20.0,39,9,MisinfoPy
490,77.0,0.0240759905631581,0.2976823576069445,8.0,1.0,2.0,5.0,0.9944527233446816,0.0254923023964972,100.0,20.0,10.0,10.0,20.0,40,9,MisinfoPy
491,79.0,0.0268499739730088,0.3203072837914983,10.0,0.0,2.0,15.0,0.9933952793096776,0.0188826506970489,100.0,20.0,10.0,10.0,20.0,41,9,MisinfoPy
492,78.0,0.0187560997332204,0.3259081363072013,12.0,1.0,3.0,8.0,0.9939547475744324,0.0198510707070524,100.0,20.0,10.0,10.0,20.0,42,9,MisinfoPy
493,75.0,0.0253410461441071,0.3396844646252156,9.0,2.0,3.0,6.0,0.9931745327114798,0.0177279686640718,100.0,20.0,10.0,10.0,20.0,43,9,MisinfoPy
494,80.0,0.0161685803509148,0.3044675021765791,10.0,0.0,3.0,7.0,0.9814755221372012,0.0296119659563395,100.0,20.0,10.0,10.0,20.0,44,9,MisinfoPy
495,76.0,0.0292784707204162,0.3116418414654133,11.0,1.0,3.0,13.0,0.9882869853935184,0.0208771543637324,100.0,20.0,10.0,10.0,20.0,45,9,MisinfoPy
496,76.0,0.0156293030093474,0.2834463496847514,12.0,0.0,3.0,8.0,0.9821409560417576,0.0113338955165811,100.0,20.0,10.0,10.0,20.0,46,9,MisinfoPy
497,79.0,0.0114317577284685,0.2930366811125681,8.0,2.0,2.0,6.0,0.992160479381022,0.0216626715011127,100.0,20.0,10.0,10.0,20.0,47,9,MisinfoPy
498,80.0,0.0218953129930909,0.3275693993033615,11.0,0.0,3.0,7.0,0.9833413177362758,0.0184663751497411,100.0,20.0,10.0,10.0,20.0,48,9,MisinfoPy
499,79.0,0.019907872288691,0.2606261146969253,12.0,0.0,2.0,12.0,0.9896398557743792,0.025697594767068,100.0,20.0,10.0,10.0,20.0,49,9,MisinfoPy
500,80.0,0.0299253839649301,0.2686036932278577,11.0,2.0,2.0,5.0,0.985177411651043,0.0203407351222199,100.0,20.0,10.0,40.0,30.0,0,10,MisinfoPy
501,79.0,0.0111337533725977,0.2734148754443381,8.0,0.0,3.0,6.0,0.9936622762534888,0.0155041632991381,100.0,20.0,10.0,40.0,30.0,1,10,MisinfoPy
502,80.0,0.0150658899662497,0.3165026774305036,10.0,1.0,2.0,6.0,0.9817120085306312,0.0274639197892285,100.0,20.0,10.0,40.0,30.0,2,10,MisinfoPy
503,75.0,0.0104389416481989,0.2898453201200917,12.0,0.0,3.0,10.0,0.982717701047632,0.0263952393509819,100.0,20.0,10.0,40.0,30.0,3,10,MisinfoPy
504,80.0,0.0229946884963286,0.2715953720241978,11.0,2.0,3.0,15.0,0.9847023205679452,0.0120140444315901,100.0,20.0,10.0,40.0,30.0,4,10,MisinfoPy
505,78.0,0.0286360800071595,0.318132389957697,10.0,2.0,3.0,12.0,0.9909461643639204,0.0135154234083271,100.0,20.0,10.0,40.0,30.0,5,10,MisinfoPy
506,79.0,0.0279833720912671,0.2750677270263837,9.0,1.0,3.0,11.0,0.991743563560276,0.0243113637389133,100.0,20.0,10.0,40.0,30.0,6,10,MisinfoPy
507,76.0,0.0123313262967474,0.3315017509095029,9.0,0.0,2.0,5.0,0.9824558707336154,0.0293784887081614,100.0,20.0,10.0,40.0,30.0,7,10,MisinfoPy
508,78.0,0.0222805181799654,0.2632350410263794,11.0,2.0,2.0,14.0,0.9856428572107112,0.0181098169629521,100.0,20.0,10.0,40.0,30.0,8,10,MisinfoPy
509,80.0,0.0144410727229284,0.3030974724516627,9.0,1.0,3.0,8.0,0.9891207245090112,0.0162337916865862,100.0,20.0,10.0,40.0,30.0,9,10,MisinfoPy
510,80.0,0.0155199996825442,0.2876152247375163,10.0,1.0,2.0,7.0,0.9895733215267214,0.0136408701086872,100.0,20.0,10.0,40.0,30.0,10,10,MisinfoPy
511,80.0,0.0283798347978142,0.3075987666071173,12.0,1.0,2.0,13.0,0.9880391573835796,0.0268381909236415,100.0,20.0,10.0,40.0,30.0,11,10,MisinfoPy
512,78.0,0.0238742516506969,0.34053153415885,12.0,1.0,2.0,11.0,0.986251055312106,0.028622735346571,100.0,20.0,10.0,40.0,30.0,12,10,MisinfoPy
513,78.0,0.0202334681746995,0.328822048933258,10.0,0.0,2.0,11.0,0.9926659418264364,0.0279605818990789,100.0,20.0,10.0,40.0,30.0,13,10,MisinfoPy
514,78.0,0.0165423682564252,0.2571720798856116,10.0,1.0,2.0,11.0,0.9800439002137042,0.0238483213618672,100.0,20.0,10.0,40.0,30.0,14,10,MisinfoPy
515,75.0,0.0139572578643493,0.3467476677429714,11.0,2.0,2.0,6.0,0.9925621159078512,0.0149587379329587,100.0,20.0,10.0,40.0,30.0,15,10,MisinfoPy
516,76.0,0.0234024663547501,0.3490911018401743,9.0,1.0,2.0,15.0,0.985022263214491,0.0100232012141731,100.0,20.0,10.0,40.0,30.0,16,10,MisinfoPy
517,76.0,0.0262884099780179,0.2778727352722803,11.0,0.0,3.0,10.0,0.9900284717459232,0.0131598062493048,100.0,20.0,10.0,40.0,30.0,17,10,MisinfoPy
518,77.0,0.0116034383185158,0.2650675266546597,10.0,2.0,3.0,9.0,0.9809674931097712,0.0225062172254371,100.0,20.0,10.0,40.0,30.0,18,10,MisinfoPy
519,75.0,0.0245495458467838,0.2995535167375782,8.0,2.0,3.0,13.0,0.9916351363227272,0.0159203507441027,100.0,20.0,10.0,40.0,30.0,19,10,MisinfoPy
520,77.0,0.0274905572860094,0.312217140634846,11.0,1.0,3.0,12.0,0.988418041320472,0.0142847858302271,100.0,20.0,10.0,40.0,30.0,20,10,MisinfoPy
521,77.0,0.0189941371533705,0.3356417602280681,11.0,2.0,3.0,14.0,0.9872028857311952,0.0124192607782816,100.0,20.0,10.0,40.0,30.0,21,10,MisinfoPy
522,77.0,0.0209604081962267,0.3081888688713352,9.0,0.0,3.0,7.0,0.9836883241383853,0.0116051822505563,100.0,20.0,10.0,40.0,30.0,22,10,MisinfoPy
523,79.0,0.0178985826731951,0.3458139345594649,10.0,1.0,2.0,8.0,0.990446543502186,0.0144989000702763,100.0,20.0,10.0,40.0,30.0,23,10,MisinfoPy
524,77.0,0.0212183466860608,0.2585322053555808,8.0,0.0,2.0,9.0,0.982067473472522,0.019221119320182,100.0,20.0,10.0,40.0,30.0,24,10,MisinfoPy
525,78.0,0.0171644281469936,0.2510343763655922,8.0,1.0,3.0,5.0,0.9844741116573644,0.0245240370892637,100.0,20.0,10.0,40.0,30.0,25,10,MisinfoPy
526,78.0,0.0141011164881213,0.2543645554602683,8.0,2.0,2.0,15.0,0.980570006865624,0.0105600809635183,100.0,20.0,10.0,40.0,30.0,26,10,MisinfoPy
527,77.0,0.0288039002002594,0.3339062572471228,8.0,2.0,2.0,14.0,0.9876688535452244,0.0282027823293031,100.0,20.0,10.0,40.0,30.0,27,10,MisinfoPy
528,76.0,0.012448846621896,0.2811195063142473,9.0,2.0,2.0,8.0,0.988782767814109,0.0108767484183907,100.0,20.0,10.0,40.0,30.0,28,10,MisinfoPy
529,79.0,0.0205464375359693,0.2919314348444234,12.0,1.0,3.0,9.0,0.9871723974749688,0.0229932059028394,100.0,20.0,10.0,40.0,30.0,29,10,MisinfoPy
530,75.0,0.010048341660904,0.3143371026457791,8.0,2.0,2.0,10.0,0.9941862919647434,0.0175953677659886,100.0,20.0,10.0,40.0,30.0,30,10,MisinfoPy
531,75.0,0.0267889428556949,0.3432136850880645,10.0,0.0,2.0,10.0,0.980839650082909,0.0265630001792501,100.0,20.0,10.0,40.0,30.0,31,10,MisinfoPy
532,75.0,0.0193899750225625,0.3001333701207734,12.0,0.0,3.0,15.0,0.9832082300963012,0.0204426076380287,100.0,20.0,10.0,40.0,30.0,32,10,MisinfoPy
533,79.0,0.0180559652549399,0.2798633794927822,9.0,1.0,3.0,11.0,0.9949649761964962,0.0165466737019088,100.0,20.0,10.0,40.0,30.0,33,10,MisinfoPy
534,76.0,0.0227140740920445,0.3368246697878725,8.0,0.0,3.0,14.0,0.9857188734506308,0.0234660955643312,100.0,20.0,10.0,40.0,30.0,34,10,MisinfoPy
535,75.0,0.0248722130915869,0.2848274272775347,11.0,0.0,3.0,13.0,0.9841799573680928,0.021236196859546,100.0,20.0,10.0,40.0,30.0,35,10,MisinfoPy
536,77.0,0.0174922242008906,0.2660267522760609,12.0,2.0,3.0,12.0,0.9863372938435412,0.01687817970596,100.0,20.0,10.0,40.0,30.0,36,10,MisinfoPy
537,76.0,0.0134072426919024,0.2951769716109299,12.0,0.0,2.0,9.0,0.9866891448561678,0.0222635906039256,100.0,20.0,10.0,40.0,30.0,37,10,MisinfoPy
538,78.0,0.0128122553893868,0.3223137647319514,9.0,2.0,2.0,12.0,0.9911871047293532,0.0250664719876734,100.0,20.0,10.0,40.0,30.0,38,10,MisinfoPy
539,76.0,0.025602344875336,0.2534461816563311,9.0,2.0,2.0,7.0,0.9906275873054028,0.0290558105065178,100.0,20.0,10.0,40.0,30.0,39,10,MisinfoPy
540,77.0,0.0240759905631581,0.2976823576069445,8.0,1.0,2.0,5.0,0.9944527233446816,0.0254923023964972,100.0,20.0,10.0,40.0,30.0,40,10,MisinfoPy
541,79.0,0.0268499739730088,0.3203072837914983,10.0,0.0,2.0,15.0,0.9933952793096776,0.0188826506970489,100.0,20.0,10.0,40.0,30.0,41,10,MisinfoPy
542,78.0,0.0187560997332204,0.3259081363072013,12.0,1.0,3.0,8.0,0.9939547475744324,0.0198510707070524,100.0,20.0,10.0,40.0,30.0,42,10,MisinfoPy
543,75.0,0.0253410461441071,0.3396844646252156,9.0,2.0,3.0,6.0,0.9931745327114798,0.0177279686640718,100.0,20.0,10.0,40.0,30.0,43,10,MisinfoPy
544,80.0,0.0161685803509148,0.3044675021765791,10.0,0.0,3.0,7.0,0.9814755221372012,0.0296119659563395,100.0,20.0,10.0,40.0,30.0,44,10,MisinfoPy
545,76.0,0.0292784707204162,0.3116418414654133,11.0,1.0,3.0,13.0,0.9882869853935184,0.0208771543637324,100.0,20.0,10.0,40.0,30.0,45,10,MisinfoPy
546,76.0,0.0156293030093474,0.2834463496847514,12.0,0.0,3.0,8.0,0.9821409560417576,0.0113338955165811,100.0,20.0,10.0,40.0,30.0,46,10,MisinfoPy
547,79.0,0.0114317577284685,0.2930366811125681,8.0,2.0,2.0,6.0,0.992160479381022,0.0216626715011127,100.0,20.0,10.0,40.0,30.0,47,10,MisinfoPy
548,80.0,0.0218953129930909,0.3275693993033615,11.0,0.0,3.0,7.0,0.9833413177362758,0.0184663751497411,100.0,20.0,10.0,40.0,30.0,48,10,MisinfoPy
549,79.0,0.019907872288691,0.2606261146969253,12.0,0.0,2.0,12.0,0.9896398557743792,0.025697594767068,100.0,20.0,10.0,40.0,30.0,49,10,MisinfoPy
550,80.0,0.0299253839649301,0.2686036932278577,11.0,2.0,2.0,5.0,0.985177411651043,0.0203407351222199,100.0,20.0,10.0,50.0,0.0,0,11,MisinfoPy
551,79.0,0.0111337533725977,0.2734148754443381,8.0,0.0,3.0,6.0,0.9936622762534888,0.0155041632991381,100.0,20.0,10.0,50.0,0.0,1,11,MisinfoPy
552,80.0,0.0150658899662497,0.3165026774305036,10.0,1.0,2.0,6.0,0.9817120085306312,0.0274639197892285,100.0,20.0,10.0,50.0,0.0,2,11,MisinfoPy
553,75.0,0.0104389416481989,0.2898453201200917,12.0,0.0,3.0,10.0,0.982717701047632,0.0263952393509819,100.0,20.0,10.0,50.0,0.0,3,11,MisinfoPy
554,80.0,0.0229946884963286,0.2715953720241978,11.0,2.0,3.0,15.0,0.9847023205679452,0.0120140444315901,100.0,20.0,10.0,50.0,0.0,4,11,MisinfoPy
555,78.0,0.0286360800071595,0.318132389957697,10.0,2.0,3.0,12.0,0.9909461643639204,0.0135154234083271,100.0,20.0,10.0,50.0,0.0,5,11,MisinfoPy
556,79.0,0.0279833720912671,0.2750677270263837,9.0,1.0,3.0,11.0,0.991743563560276,0.0243113637389133,100.0,20.0,10.0,50.0,0.0,6,11,MisinfoPy
557,76.0,0.0123313262967474,0.3315017509095029,9.0,0.0,2.0,5.0,0.9824558707336154,0.0293784887081614,100.0,20.0,10.0,50.0,0.0,7,11,MisinfoPy
558,78.0,0.0222805181799654,0.2632350410263794,11.0,2.0,2.0,14.0,0.9856428572107112,0.0181098169629521,100.0,20.0,10.0,50.0,0.0,8,11,MisinfoPy
559,80.0,0.0144410727229284,0.3030974724516627,9.0,1.0,3.0,8.0,0.9891207245090112,0.0162337916865862,100.0,20.0,10.0,50.0,0.0,9,11,MisinfoPy
560,80.0,0.0155199996825442,0.2876152247375163,10.0,1.0,2.0,7.0,0.9895733215267214,0.0136408701086872,100.0,20.0,10.0,50.0,0.0,10,11,MisinfoPy
561,80.0,0.0283798347978142,0.3075987666071173,12.0,1.0,2.0,13.0,0.9880391573835796,0.0268381909236415,100.0,20.0,10.0,50.0,0.0,11,11,MisinfoPy
562,78.0,0.0238742516506969,0.34053153415885,12.0,1.0,2.0,11.0,0.986251055312106,0.028622735346571,100.0,20.0,10.0,50.0,0.0,12,11,MisinfoPy
563,78.0,0.0202334681746995,0.328822048933258,10.0,0.0,2.0,11.0,0.9926659418264364,0.0279605818990789,100.0,20.0,10.0,50.0,0.0,13,11,MisinfoPy
564,78.0,0.0165423682564252,0.2571720798856116,10.0,1.0,2.0,11.0,0.9800439002137042,0.0238483213618672,100.0,20.0,10.0,50.0,0.0,14,11,MisinfoPy
565,75.0,0.0139572578643493,0.3467476677429714,11.0,2.0,2.0,6.0,0.9925621159078512,0.0149587379329587,100.0,20.0,10.0,50.0,0.0,15,11,MisinfoPy
566,76.0,0.0234024663547501,0.3490911018401743,9.0,1.0,2.0,15.0,0.985022263214491,0.0100232012141731,100.0,20.0,10.0,50.0,0.0,16,11,MisinfoPy
567,76.0,0.0262884099780179,0.2778727352722803,11.0,0.0,3.0,10.0,0.9900284717459232,0.0131598062493048,100.0,20.0,10.0,50.0,0.0,17,11,MisinfoPy
568,77.0,0.0116034383185158,0.2650675266546597,10.0,2.0,3.0,9.0,0.9809674931097712,0.0225062172254371,100.0,20.0,10.0,50.0,0.0,18,11,MisinfoPy
569,75.0,0.0245495458467838,0.2995535167375782,8.0,2.0,3.0,13.0,0.9916351363227272,0.0159203507441027,100.0,20.0,10.0,50.0,0.0,19,11,MisinfoPy
570,77.0,0.0274905572860094,0.312217140634846,11.0,1.0,3.0,12.0,0.988418041320472,0.0142847858302271,100.0,20.0,10.0,50.0,0.0,20,11,MisinfoPy
571,77.0,0.0189941371533705,0.3356417602280681,11.0,2.0,3.0,14.0,0.9872028857311952,0.0124192607782816,100.0,20.0,10.0,50.0,0.0,21,11,MisinfoPy
572,77.0,0.0209604081962267,0.3081888688713352,9.0,0.0,3.0,7.0,0.9836883241383853,0.0116051822505563,100.0,20.0,10.0,50.0,0.0,22,11,MisinfoPy
573,79.0,0.0178985826731951,0.3458139345594649,10.0,1.0,2.0,8.0,0.990446543502186,0.0144989000702763,100.0,20.0,10.0,50.0,0.0,23,11,MisinfoPy
574,77.0,0.0212183466860608,0.2585322053555808,8.0,0.0,2.0,9.0,0.982067473472522,0.019221119320182,100.0,20.0,10.0,50.0,0.0,24,11,MisinfoPy
575,78.0,0.0171644281469936,0.2510343763655922,8.0,1.0,3.0,5.0,0.9844741116573644,0.0245240370892637,100.0,20.0,10.0,50.0,0.0,25,11,MisinfoPy
576,78.0,0.0141011164881213,0.2543645554602683,8.0,2.0,2.0,15.0,0.980570006865624,0.0105600809635183,100.0,20.0,10.0,50.0,0.0,26,11,MisinfoPy
577,77.0,0.0288039002002594,0.3339062572471228,8.0,2.0,2.0,14.0,0.9876688535452244,0.0282027823293031,100.0,20.0,10.0,50.0,0.0,27,11,MisinfoPy
578,76.0,0.012448846621896,0.2811195063142473,9.0,2.0,2.0,8.0,0.988782767814109,0.0108767484183907,100.0,20.0,10.0,50.0,0.0,28,11,MisinfoPy
579,79.0,0.0205464375359693,0.2919314348444234,12.0,1.0,3.0,9.0,0.9871723974749688,0.0229932059028394,100.0,20.0,10.0,50.0,0.0,29,11,MisinfoPy
580,75.0,0.010048341660904,0.3143371026457791,8.0,2.0,2.0,10.0,0.9941862919647434,0.0175953677659886,100.0,20.0,10.0,50.0,0.0,30,11,MisinfoPy
581,75.0,0.0267889428556949,0.3432136850880645,10.0,0.0,2.0,10.0,0.980839650082909,0.0265630001792501,100.0,20.0,10.0,50.0,0.0,31,11,MisinfoPy
582,75.0,0.0193899750225625,0.3001333701207734,12.0,0.0,3.0,15.0,0.9832082300963012,0.0204426076380287,100.0,20.0,10.0,50.0,0.0,32,11,MisinfoPy
583,79.0,0.0180559652549399,0.2798633794927822,9.0,1.0,3.0,11.0,0.9949649761964962,0.0165466737019088,100.0,20.0,10.0,50.0,0.0,33,11,MisinfoPy
584,76.0,0.0227140740920445,0.3368246697878725,8.0,0.0,3.0,14.0,0.9857188734506308,0.0234660955643312,100.0,20.0,10.0,50.0,0.0,34,11,MisinfoPy
585,75.0,0.0248722130915869,0.2848274272775347,11.0,0.0,3.0,13.0,0.9841799573680928,0.021236196859546,100.0,20.0,10.0,50.0,0.0,35,11,MisinfoPy
586,77.0,0.0174922242008906,0.2660267522760609,12.0,2.0,3.0,12.0,0.9863372938435412,0.01687817970596,100.0,20.0,10.0,50.0,0.0,36,11,MisinfoPy
587,76.0,0.0134072426919024,0.2951769716109299,12.0,0.0,2.0,9.0,0.9866891448561678,0.0222635906039256,100.0,20.0,10.0,50.0,0.0,37,11,MisinfoPy
588,78.0,0.0128122553893868,0.3223137647319514,9.0,2.0,2.0,12.0,0.9911871047293532,0.0250664719876734,100.0,20.0,10.0,50.0,0.0,38,11,MisinfoPy
589,76.0,0.025602344875336,0.2534461816563311,9.0,2.0,2.0,7.0,0.9906275873054028,0.0290558105065178,100.0,20.0,10.0,50.0,0.0,39,11,MisinfoPy
590,77.0,0.0240759905631581,0.2976823576069445,8.0,1.0,2.0,5.0,0.9944527233446816,0.0254923023964972,100.0,20.0,10.0,50.0,0.0,40,11,MisinfoPy
591,79.0,0.0268499739730088,0.3203072837914983,10.0,0.0,2.0,15.0,0.9933952793096776,0.0188826506970489,100.0,20.0,10.0,50.0,0.0,41,11,MisinfoPy
592,78.0,0.0187560997332204,0.3259081363072013,12.0,1.0,3.0,8.0,0.9939547475744324,0.0198510707070524,100.0,20.0,10.0,50.0,0.0,42,11,MisinfoPy
593,75.0,0.0253410461441071,0.3396844646252156,9.0,2.0,3.0,6.0,0.9931745327114798,0.0177279686640718,100.0,20.0,10.0,50.0,0.0,43,11,MisinfoPy
594,80.0,0.0161685803509148,0.3044675021765791,10.0,0.0,3.0,7.0,0.9814755221372012,0.0296119659563395,100.0,20.0,10.0,50.0,0.0,44,11,MisinfoPy
595,76.0,0.0292784707204162,0.3116418414654133,11.0,1.0,3.0,13.0,0.9882869853935184,0.0208771543637324,100.0,20.0,10.0,50.0,0.0,45,11,MisinfoPy
596,76.0,0.0156293030093474,0.2834463496847514,12.0,0.0,3.0,8.0,0.9821409560417576,0.0113338955165811,100.0,20.0,10.0,50.0,0.0,46,11,MisinfoPy
597,79.0,0.0114317577284685,0.2930366811125681,8.0,2.0,2.0,6.0,0.992160479381022,0.0216626715011127,100.0,20.0,10.0,50.0,0.0,47,11,MisinfoPy
598,80.0,0.0218953129930909,0.3275693993033615,11.0,0.0,3.0,7.0,0.9833413177362758,0.0184663751497411,100.0,20.0,10.0,50.0,0.0,48,11,MisinfoPy
599,79.0,0.019907872288691,0.2606261146969253,12.0,0.0,2.0,12.0,0.9896398557743792,0.025697594767068,100.0,20.0,10.0,50.0,0.0,49,11,MisinfoPy
600,80.0,0.0299253839649301,0.2686036932278577,11.0,2.0,2.0,5.0,0.985177411651043,0.0203407351222199,100.0,30.0,10.0,40.0,30.0,0,12,MisinfoPy
601,79.0,0.0111337533725977,0.2734148754443381,8.0,0.0,3.0,6.0,0.9936622762534888,0.0155041632991381,100.0,30.0,10.0,40.0,30.0,1,12,MisinfoPy
602,80.0,0.0150658899662497,0.3165026774305036,10.0,1.0,2.0,6.0,0.9817120085306312,0.0274639197892285,100.0,30.0,10.0,40.0,30.0,2,12,MisinfoPy
603,75.0,0.0104389416481989,0.2898453201200917,12.0,0.0,3.0,10.0,0.982717701047632,0.0263952393509819,100.0,30.0,10.0,40.0,30.0,3,12,MisinfoPy
604,80.0,0.0229946884963286,0.2715953720241978,11.0,2.0,3.0,15.0,0.9847023205679452,0.0120140444315901,100.0,30.0,10.0,40.0,30.0,4,12,MisinfoPy
605,78.0,0.0286360800071595,0.318132389957697,10.0,2.0,3.0,12.0,0.9909461643639204,0.0135154234083271,100.0,30.0,10.0,40.0,30.0,5,12,MisinfoPy
606,79.0,0.0279833720912671,0.2750677270263837,9.0,1.0,3.0,11.0,0.991743563560276,0.0243113637389133,100.0,30.0,10.0,40.0,30.0,6,12,MisinfoPy
607,76.0,0.0123313262967474,0.3315017509095029,9.0,0.0,2.0,5.0,0.9824558707336154,0.0293784887081614,100.0,30.0,10.0,40.0,30.0,7,12,MisinfoPy
608,78.0,0.0222805181799654,0.2632350410263794,11.0,2.0,2.0,14.0,0.9856428572107112,0.0181098169629521,100.0,30.0,10.0,40.0,30.0,8,12,MisinfoPy
609,80.0,0.0144410727229284,0.3030974724516627,9.0,1.0,3.0,8.0,0.9891207245090112,0.0162337916865862,100.0,30.0,10.0,40.0,30.0,9,12,MisinfoPy
610,80.0,0.0155199996825442,0.2876152247375163,10.0,1.0,2.0,7.0,0.9895733215267214,0.0136408701086872,100.0,30.0,10.0,40.0,30.0,10,12,MisinfoPy
611,80.0,0.0283798347978142,0.3075987666071173,12.0,1.0,2.0,13.0,0.9880391573835796,0.0268381909236415,100.0,30.0,10.0,40.0,30.0,11,12,MisinfoPy
612,78.0,0.0238742516506969,0.34053153415885,12.0,1.0,2.0,11.0,0.986251055312106,0.028622735346571,100.0,30.0,10.0,40.0,30.0,12,12,MisinfoPy
613,78.0,0.0202334681746995,0.328822048933258,10.0,0.0,2.0,11.0,0.9926659418264364,0.0279605818990789,100.0,30.0,10.0,40.0,30.0,13,12,MisinfoPy
614,78.0,0.0165423682564252,0.2571720798856116,10.0,1.0,2.0,11.0,0.9800439002137042,0.0238483213618672,100.0,30.0,10.0,40.0,30.0,14,12,MisinfoPy
615,75.0,0.0139572578643493,0.3467476677429714,11.0,2.0,2.0,6.0,0.9925621159078512,0.0149587379329587,100.0,30.0,10.0,40.0,30.0,15,12,MisinfoPy
616,76.0,0.0234024663547501,0.3490911018401743,9.0,1.0,2.0,15.0,0.985022263214491,0.0100232012141731,100.0,30.0,10.0,40.0,30.0,16,12,MisinfoPy
617,76.0,0.0262884099780179,0.2778727352722803,11.0,0.0,3.0,10.0,0.9900284717459232,0.0131598062493048,100.0,30.0,10.0,40.0,30.0,17,12,MisinfoPy
