,n_agents_above_belief_threshold,polarization_variance,engagement,free_speech_constraint,avg_user_effort,seed
70,757.0,761.14,300.856,0.15717208128003893,44.81,129353
71,927.0,372.39,623.996,0.31559284989462183,89.36,129353
72,916.0,392.12,754.561,0.18159972536903535,89.38,129353
73,834.0,656.69,265.938,0.38817500665031185,37.47,129353
74,800.0,691.96,228.728,0.3987699054699095,27.84,129353
75,710.0,748.33,263.173,0.29197261228427485,30.11,129353
76,893.0,484.91,489.985,0.3376674582194543,64.76,129353
77,921.0,379.97,740.268,0.2933794698968938,89.32,129353
78,716.0,791.99,140.501,0.236538113344197,21.99,129353
79,795.0,734.75,182.834,0.41159844420265385,22.78,129353
80,931.0,334.34,666.464,0.20670358892750954,83.89,129353
81,881.0,546.44,355.913,0.28127688927131406,45.05,129353
82,819.0,632.28,196.421,0.2853659955777959,30.59,129353
83,889.0,488.76,409.797,0.31919602047656775,53.14,129353
84,849.0,587.43,276.33,0.20410873029659898,41.7,129353
85,790.0,736.48,162.68,0.3371956317610589,21.09,129353
86,804.0,681.89,380.414,0.15290283317691225,44.03,129353
87,751.0,776.62,144.058,0.2554918880662021,21.38,129353
88,868.0,567.66,405.419,0.3678492284963887,51.63,129353
89,919.0,387.27,640.116,0.32789683088314364,86.83,129353
90,806.0,660.92,191.787,0.3379751122892276,30.71,129353
91,676.0,729.98,487.932,0.09842220922327795,61.13,129353
92,817.0,655.42,212.497,0.3308741149372992,30.45,129353
93,815.0,657.68,228.273,0.32291237943247514,28.57,129353
94,850.0,589.04,284.914,0.2565681998711089,38.51,129353
95,803.0,666.02,211.484,0.31503744093057073,29.87,129353
96,916.0,405.13,687.138,0.33980880443762546,84.79,129353
97,885.0,538.01,510.366,0.33622160231195314,67.1,129353
98,874.0,574.47,345.517,0.3218051780448591,45.41,129353
99,936.0,323.45,671.822,0.21069824162766698,97.22,129353
100,630.0,880.82,343.219,0.1357049745280192,45.62,129353
101,937.0,327.08,595.329,0.26951144577058467,93.36,129353
102,805.0,668.38,356.983,0.18472824049778844,48.5,129353
103,926.0,358.28,668.297,0.282707710668594,92.49,129353
104,791.0,677.84,237.758,0.33080229424365976,26.92,129353
105,618.0,885.93,154.199,0.15475676573136313,23.41,129353
106,831.0,619.7,455.993,0.10953713693054187,55.61,129353
107,801.0,684.81,235.14,0.39952866615183874,28.2,129353
108,712.0,802.47,424.387,0.14366705030521118,43.91,129353
109,612.0,818.53,267.685,0.18044143480478267,32.95,129353
110,723.0,820.25,164.894,0.2470340604668963,21.25,129353
111,785.0,739.01,156.732,0.39877592876242896,19.07,129353
112,849.0,577.39,302.204,0.2541334125245926,40.78,129353
113,817.0,649.91,213.005,0.33944798541528287,25.96,129353
114,782.0,748.39,140.574,0.3644663382594417,19.64,129353
115,759.0,765.15,144.745,0.2660134909131453,21.3,129353
116,939.0,313.29,608.359,0.23318668357574904,97.09,129353
117,801.0,706.23,171.603,0.36673864999684286,20.55,129353
118,760.0,713.48,465.96,0.10445869961194267,64.61,129353
119,577.0,936.89,177.077,0.1379280727030921,26.2,129353
120,897.0,478.43,453.938,0.19536417408374956,72.05,129353
121,900.0,473.17,416.865,0.35782937932899617,52.63,129353
122,801.0,682.46,226.58,0.43830142518737136,28.23,129353
123,759.0,770.3,147.174,0.33393741868503013,20.69,129353
124,836.0,590.81,490.591,0.09937548830941381,58.55,129353
125,885.0,501.55,361.136,0.3467733866933467,50.45,129353
126,772.0,746.41,132.028,0.3586506382861397,21.07,129353
127,770.0,764.66,143.397,0.343740369537056,21.16,129353
128,720.0,741.09,237.791,0.24792022873891867,30.09,129353
129,747.0,787.29,150.764,0.3224309481288521,20.77,129353
130,801.0,714.42,169.311,0.3771788625145088,23.81,129353
131,764.0,771.37,140.239,0.36003650139645493,22.13,129353
132,939.0,312.45,679.893,0.20352769421801048,91.61,129353
133,772.0,741.06,133.12,0.331046956329647,21.14,129353
134,770.0,770.63,144.028,0.379596324297911,20.6,129353
135,904.0,475.62,553.776,0.20845149281963593,65.29,129353
136,892.0,498.36,560.377,0.18519633823175138,64.91,129353
137,892.0,482.12,406.031,0.34551107835459943,57.98,129353
138,933.0,331.55,685.588,0.16380164423731478,95.2,129353
139,750.0,675.36,520.846,0.13580684700241288,57.43,129353
140,876.0,522.68,439.865,0.36644459249389294,51.12,129353
141,936.0,327.15,592.288,0.2704417334970351,84.72,129353
142,894.0,475.43,491.442,0.18516014595580785,65.41,129353
143,812.0,676.82,230.489,0.3837868940354915,29.24,129353
144,903.0,436.35,395.513,0.2238023275741194,57.24,129353
145,735.0,698.75,535.945,0.1444335870923759,56.64,129353
146,887.0,492.46,412.33,0.314849214539617,60.08,129353
147,901.0,497.21,519.874,0.29756382555439714,63.62,129353
148,795.0,723.51,181.284,0.35745432098765434,20.42,129353
149,883.0,498.65,466.45,0.2591666792265144,54.75,129353
150,737.0,814.84,197.638,0.30506078951318355,22.11,129353
151,855.0,547.43,404.701,0.11561086330291173,63.1,129353
152,794.0,688.66,233.843,0.37758326732806186,26.27,129353
153,928.0,360.55,672.013,0.2557052972783252,97.88,129353
154,641.0,873.18,147.557,0.1939368456460497,22.07,129353
155,742.0,707.96,208.443,0.1978895293423501,31.4,129353
156,780.0,742.27,129.521,0.362636499992991,19.43,129353
157,879.0,499.52,478.299,0.22528253628360695,58.19,129353
158,928.0,353.14,680.13,0.25701483312731765,84.6,129353
159,841.0,627.34,273.34,0.35038189972911765,39.75,129353
160,849.0,574.42,581.559,0.1358386824028537,62.05,129353
161,906.0,464.86,557.244,0.23833629031861722,59.65,129353
162,925.0,364.62,714.745,0.2627543829979142,82.96,129353
163,819.0,649.01,209.256,0.33862106037458267,27.71,129353
164,903.0,446.08,408.613,0.1557626464018038,58.74,129353
165,919.0,389.11,619.82,0.33353328093327267,81.71,129353
166,843.0,604.54,364.695,0.21526165780272088,43.69,129353
167,901.0,489.79,534.784,0.3012299149918923,55.68,129353
168,928.0,357.48,691.647,0.2478119058292498,85.67,129353
169,854.0,592.91,259.959,0.2992159155647507,39.66,129353
170,874.0,513.62,441.726,0.18329593421940465,53.85,129353
171,786.0,745.35,179.064,0.3867793291771858,23.86,129353
172,902.0,451.69,489.931,0.21580377044269444,58.8,129353
173,909.0,427.66,408.767,0.16411110706841797,57.04,129353
174,886.0,499.44,420.698,0.3510314195433137,53.58,129353
175,766.0,757.54,136.844,0.34159134969827704,20.73,129353
176,887.0,481.6,438.87,0.24695119168935464,54.85,129353
177,924.0,372.72,631.895,0.3214668033253616,92.62,129353
178,914.0,454.62,551.345,0.2307876577287066,64.79,129353
179,835.0,562.04,400.952,0.10258948971820259,64.22,129353
180,899.0,468.45,437.882,0.2139406512224648,67.92,129353
181,866.0,581.27,345.047,0.32869779778285013,39.49,129353
182,878.0,539.3,261.061,0.23438633776091083,46.45,129353
183,893.0,465.05,436.131,0.18677720658573196,60.05,129353
184,839.0,632.65,264.979,0.3785978792700882,36.67,129353
185,905.0,472.89,557.917,0.208744195189071,65.42,129353
186,759.0,788.08,145.152,0.3846935908926732,21.35,129353
187,922.0,377.92,694.234,0.31267828282828286,80.13,129353
188,591.0,828.08,283.345,0.1418788511301414,33.3,129353
189,809.0,714.15,183.606,0.3756430696611723,23.03,129353
190,927.0,359.96,670.42,0.2937952091145673,92.76,129353
191,764.0,748.31,132.485,0.3351457275336719,22.55,129353
192,927.0,371.04,626.929,0.32372417764341754,82.7,129353
193,780.0,683.38,223.401,0.23202731690233333,28.29,129353
194,888.0,493.94,547.652,0.17697377789531502,66.36,129353
195,796.0,719.57,180.248,0.41783049502987035,21.92,129353
196,874.0,516.68,482.919,0.2345760529428499,55.26,129353
197,913.0,450.51,558.766,0.18886297724758574,59.92,129353
198,787.0,741.96,174.172,0.4152803004270777,20.42,129353
199,813.0,609.68,449.864,0.12468581123539023,60.83,129353
200,902.0,489.81,533.118,0.30113186949509985,69.68,129353
201,802.0,677.91,233.168,0.3498281143407483,26.09,129353
202,804.0,676.34,216.275,0.3255173771229333,28.09,129353
203,898.0,458.76,365.71,0.3260274291388057,53.92,129353
204,864.0,585.32,283.831,0.298907055004616,35.53,129353
205,805.0,723.6,179.557,0.3698416175883088,23.02,129353
206,881.0,509.8,473.64,0.3003503593046486,54.76,129353
207,892.0,479.84,432.281,0.282814942999833,55.32,129353
208,933.0,331.18,680.784,0.15496478372412775,86.01,129353
209,898.0,457.09,390.975,0.2247532721234616,52.68,129353
210,908.0,465.38,536.087,0.2722994989319079,63.15,129353
211,907.0,451.28,387.662,0.2884752232860655,60.56,129353
212,787.0,680.51,221.158,0.2302295422124238,31.37,129353
213,911.0,471.62,537.663,0.260190577824312,58.02,129353
214,771.0,751.74,130.918,0.3477551932097387,20.31,129353
215,881.0,509.51,420.941,0.3249663454993723,59.86,129353
216,789.0,747.42,185.193,0.41333859608007595,20.29,129353
217,594.0,821.08,275.229,0.11839821108070733,33.2,129353
218,804.0,677.56,209.071,0.375031525851198,29.42,129353
219,758.0,767.99,298.642,0.2060209325598369,42.74,129353
220,885.0,504.64,418.98,0.3453704677615663,59.35,129353
221,836.0,519.51,610.291,0.07072589831210521,85.68,129353
222,877.0,533.68,569.159,0.13534905416436396,70.5,129353
223,892.0,490.53,459.211,0.17206756756756758,62.67,129353
224,923.0,385.94,730.374,0.2809045379278117,80.52,129353
225,925.0,363.09,738.241,0.24019544870618462,82.68,129353
226,791.0,727.86,188.855,0.3465591072822993,20.45,129353
227,882.0,542.53,512.518,0.34652733579037215,68.25,129353
228,779.0,757.48,139.663,0.34357634376239793,21.89,129353
229,881.0,522.63,466.861,0.17285305417322025,69.58,129353
230,931.0,357.95,670.23,0.25992137196632,86.14,129353
231,856.0,594.1,278.196,0.2996859029358004,43.67,129353
232,898.0,449.32,394.59,0.21099059787471158,55.26,129353
233,909.0,423.62,400.073,0.2200694960376424,54.65,129353
234,750.0,710.33,228.569,0.2351094196003806,27.32,129353
235,889.0,510.29,415.623,0.35020359135143936,55.86,129353
236,834.0,599.53,578.438,0.1232317731183121,65.65,129353
237,944.0,289.64,610.882,0.13250658308546817,91.02,129353
238,772.0,754.08,130.393,0.34778627674710166,22.4,129353
239,615.0,889.28,345.119,0.11241109994399393,48.79,129353
240,851.0,578.82,263.179,0.22062196142886767,45.28,129353
241,888.0,481.5,443.815,0.2920316089596324,62.78,129353
242,920.0,382.86,705.467,0.30672578029995945,83.4,129353
243,926.0,355.54,695.018,0.2696713284573247,87.4,129353
244,864.0,532.74,488.04,0.20934328973589575,53.72,129353
245,774.0,760.21,189.413,0.28101969296754453,20.64,129353
246,860.0,580.91,299.063,0.2800797260540848,41.82,129353
247,619.0,804.85,241.115,0.09028417760722757,36.72,129353
248,832.0,599.13,574.552,0.12084322282622566,58.66,129353
249,695.0,840.02,162.463,0.28063214970574624,22.52,129353
250,892.0,463.43,437.126,0.18835370797729684,55.91,129353
251,925.0,365.05,660.922,0.2864322123948318,91.41,129353
252,864.0,580.55,288.499,0.2708546059933407,36.7,129353
253,925.0,365.51,569.713,0.3288379691776189,78.65,129353
254,923.0,375.11,659.283,0.29371820995416587,87.83,129353
255,925.0,360.85,738.69,0.22903817234204726,90.89,129353
256,896.0,494.31,557.672,0.18385977265868625,64.36,129353
257,878.0,523.27,457.231,0.33026641628573356,52.55,129353
258,806.0,678.62,226.553,0.39167413082721275,27.68,129353
259,876.0,515.13,462.837,0.3404473080056284,54.61,129353
260,894.0,510.13,518.977,0.32347746559117213,61.18,129353
261,771.0,761.6,145.949,0.33953438007579856,19.98,129353
262,810.0,668.9,232.38,0.37711162682119664,30.69,129353
263,807.0,677.19,388.102,0.21462840982057182,39.69,129353
264,783.0,702.61,233.314,0.39360770696247854,25.86,129353
265,850.0,582.54,313.872,0.260962441314554,41.83,129353
266,807.0,683.69,217.981,0.33064882924364086,27.82,129353
267,854.0,581.76,320.672,0.20039483290373528,38.07,129353
268,869.0,543.7,458.272,0.36389401529132614,50.29,129353
269,881.0,546.45,517.061,0.3434115070034766,59.08,129353
270,799.0,722.71,180.124,0.38103934503621434,19.46,129353
271,770.0,770.86,142.834,0.38109539921545366,20.27,129353
272,884.0,510.42,468.925,0.32170904386003174,55.25,129353
273,899.0,458.98,373.379,0.32492801916417774,59.65,129353
274,930.0,356.19,568.763,0.32447377048327253,78.66,129353
275,715.0,706.47,480.642,0.09212562004561622,63.62,129353
276,878.0,507.06,468.592,0.24928209201441925,54.08,129353
277,897.0,472.85,467.916,0.2579961718029998,63.89,129353
278,899.0,446.52,374.246,0.3188889400285359,53.17,129353
279,813.0,672.19,215.761,0.36043407793672044,29.46,129353
280,925.0,370.77,635.14,0.29593877092872095,90.67,129353
281,918.0,396.11,648.92,0.3129709456161533,94.47,129353
282,928.0,357.75,662.202,0.25280312975079255,98.91,129353
283,902.0,495.02,535.285,0.2949489176968348,69.48,129353
284,651.0,900.49,163.56,0.21980117209451686,21.13,129353
285,634.0,897.65,205.988,0.21082898581664375,24.95,129353
286,824.0,636.94,195.579,0.33933699724477745,27.18,129353
287,868.0,565.52,354.902,0.2545549913671895,40.27,129353
288,841.0,611.34,288.543,0.2592029251552865,40.34,129353
289,724.0,794.82,323.137,0.1347200191542214,44.39,129353
290,809.0,640.75,525.778,0.1169662909665613,65.89,129353
291,878.0,513.83,418.615,0.31533888228299645,55.07,129353
292,935.0,324.68,684.611,0.2197742948654928,88.19,129353
293,787.0,731.84,149.7,0.3651654289440762,21.0,129353
294,798.0,712.83,169.07,0.3726242211634117,21.59,129353
295,901.0,446.58,526.513,0.17917867870894905,73.2,129353
296,910.0,466.82,554.736,0.238901055732875,64.39,129353
297,816.0,661.02,387.556,0.1655785677339814,46.34,129353
298,767.0,764.2,143.141,0.37283507054116655,20.68,129353
299,864.0,559.25,443.813,0.39342994742190607,49.61,129353
300,906.0,400.24,677.899,0.13765849423200116,95.61,129353
301,861.0,581.83,364.285,0.2237885590362145,45.65,129353
302,835.0,618.5,193.397,0.279422218305722,27.74,129353
303,845.0,623.94,274.343,0.34956872820701046,36.55,129353
304,880.0,513.89,441.096,0.35210808292569296,51.21,129353
305,787.0,729.08,131.405,0.3540039881730042,21.34,129353
306,887.0,491.32,476.019,0.2707767392946544,55.89,129353
307,936.0,320.13,680.601,0.21997962906184554,83.31,129353
308,786.0,743.36,188.205,0.32178559459828465,21.29,129353
309,802.0,719.76,186.147,0.4164001629891217,19.84,129353
310,939.0,318.51,595.525,0.2727967511039052,85.61,129353
311,718.0,739.37,232.673,0.2412235348487912,28.5,129353
312,655.0,864.29,148.862,0.1731760314232387,21.31,129353
313,926.0,356.43,722.262,0.2537221665767779,85.95,129353
314,896.0,478.45,380.992,0.33161557105304956,60.71,129353
315,927.0,355.99,657.448,0.24977098124128166,96.62,129353
316,902.0,444.49,388.944,0.25929204911932524,58.13,129353
317,812.0,670.72,221.691,0.3291928257419346,26.92,129353
318,891.0,476.18,439.035,0.23943997662725078,57.42,129353
319,783.0,728.51,306.629,0.13027424970484505,42.96,129353
320,826.0,632.33,195.06,0.3020366210005433,26.78,129353
321,818.0,649.35,211.072,0.31746380925347717,26.76,129353
322,774.0,749.19,143.858,0.3297080181334656,22.44,129353
323,901.0,469.39,505.786,0.3057443111954081,66.04,129353
324,877.0,545.51,256.097,0.28633742811549695,35.23,129353
325,754.0,759.69,139.312,0.31185546082013804,21.06,129353
326,707.0,815.75,431.617,0.13246922059985672,48.93,129353
327,599.0,830.63,307.466,0.18361119503419485,31.22,129353
328,765.0,704.87,266.637,0.15032948547794683,42.52,129353
329,810.0,668.95,217.888,0.33687754987984125,25.94,129353
330,824.0,639.52,197.604,0.3031942862150557,28.22,129353
331,791.0,688.45,233.62,0.3454897485020177,26.0,129353
332,802.0,680.47,235.094,0.3739180739180739,27.63,129353
333,671.0,823.12,286.905,0.10231988135196317,49.65,129353
334,881.0,518.49,466.181,0.3473107706545394,51.01,129353
335,901.0,453.86,449.045,0.2293496357165768,61.68,129353
336,891.0,477.58,418.656,0.2942216122131317,58.85,129353
337,858.0,601.05,278.105,0.3411590735630834,39.11,129353
338,738.0,792.79,153.396,0.31204392631202005,20.76,129353
339,860.0,561.62,443.945,0.39480580666058124,48.12,129353
340,797.0,721.3,185.892,0.415559758492762,19.75,129353
341,914.0,413.62,698.239,0.3474094684891444,78.51,129353
342,794.0,682.93,236.813,0.4143513291593965,26.91,129353
343,880.0,519.26,374.848,0.3420478987425546,64.28,129353
344,882.0,545.65,356.892,0.3300675228386072,38.01,129353
345,886.0,505.28,471.874,0.2980685348948375,55.21,129353
346,905.0,467.91,445.867,0.22017174227339847,65.24,129353
347,891.0,491.2,549.014,0.17725928593528884,58.46,129353
348,762.0,774.73,143.551,0.3421557163058849,18.46,129353
349,877.0,527.61,441.707,0.34361764221680113,51.23,129353
350,783.0,729.9,130.586,0.34467492260061916,22.93,129353
351,847.0,540.98,454.083,0.19553365041803467,60.69,129353
352,932.0,335.62,679.882,0.20944157554723922,84.01,129353
353,833.0,572.27,439.999,0.1591549740119411,61.48,129353
354,868.0,577.22,352.201,0.34731088141753746,39.87,129353
355,897.0,457.31,391.484,0.21444201140552632,62.32,129353
356,779.0,727.3,133.778,0.29597978819132,23.45,129353
357,888.0,531.84,411.633,0.3595087276208322,59.15,129353
358,768.0,768.51,142.658,0.3779173207744636,18.81,129353
359,806.0,712.96,182.93,0.35378667981215783,23.45,129353
360,892.0,468.99,437.955,0.25215016908874877,61.52,129353
361,886.0,493.92,486.074,0.2911932800305988,52.37,129353
362,733.0,731.71,253.815,0.3171418012881428,30.79,129353
363,900.0,480.95,421.846,0.25923423423423425,61.39,129353
364,767.0,728.06,470.405,0.1208595333367978,60.56,129353
365,884.0,509.3,453.132,0.33535077683876446,59.81,129353
366,921.0,383.76,658.338,0.29691547603151286,91.12,129353
367,807.0,668.33,217.267,0.319554846722746,29.37,129353
368,894.0,496.92,419.635,0.273971882394791,65.6,129353
369,828.0,585.15,449.176,0.15080726858300622,60.24,129353
370,853.0,613.84,344.718,0.3549454761078329,34.22,129353
371,781.0,700.9,265.879,0.18844725888836356,41.59,129353
372,766.0,764.46,146.528,0.330079894572111,23.4,129353
373,907.0,424.8,402.269,0.21525207452032757,61.71,129353
374,701.0,808.47,142.097,0.22077600205110673,22.88,129353
375,595.0,921.39,164.526,0.14016499853427697,27.97,129353
376,814.0,653.08,195.777,0.3329495438248754,30.99,129353
377,905.0,456.43,388.599,0.2907805179426453,65.31,129353
378,865.0,577.73,360.919,0.24539419919998853,42.55,129353
379,801.0,677.99,210.087,0.3471784465264885,29.41,129353
380,845.0,569.79,438.532,0.15851650743645962,59.15,129353
381,892.0,465.09,405.412,0.15796461790990335,70.73,129353
382,811.0,672.51,388.036,0.1655888257656657,43.19,129353
383,929.0,350.91,652.018,0.2896891702558248,82.49,129353
384,896.0,446.89,402.813,0.1795911052935035,62.43,129353
385,855.0,570.58,572.544,0.11172487435251115,59.57,129353
386,663.0,763.65,564.758,0.11870081645653204,56.2,129353
387,760.0,786.6,146.608,0.36779891843291773,18.97,129353
388,943.0,295.65,629.759,0.14884611339013357,90.25,129353
389,894.0,472.71,428.068,0.23745310912299736,54.63,129353
390,804.0,715.26,185.291,0.43633034987794955,22.5,129353
391,720.0,742.12,259.957,0.27458734051640993,29.75,129353
392,894.0,492.24,418.286,0.27880222267956367,57.04,129353
393,870.0,546.34,333.921,0.26919139171239026,38.06,129353
394,925.0,371.91,627.376,0.3213454849463808,87.19,129353
395,928.0,348.27,676.463,0.21923857262203128,97.03,129353
396,897.0,464.12,438.728,0.2582118473439605,57.09,129353
397,754.0,795.8,146.688,0.3853126356925749,22.25,129353
398,856.0,608.65,270.409,0.349854838116938,39.87,129353
399,904.0,456.49,388.876,0.27067157923061796,61.46,129353
0,783.0,758.11,255.931,0.38317603034521514,31.96,207160
1,847.0,618.17,249.424,0.34778125716031466,32.88,207160
2,796.0,719.67,133.31,0.3422914610245626,18.38,207160
3,768.0,742.46,142.045,0.22537956038975754,19.21,207160
4,730.0,744.27,235.102,0.2614702981985861,36.16,207160
5,931.0,336.64,578.17,0.2667220882866406,97.29,207160
6,702.0,842.71,161.277,0.15886757331184798,19.54,207160
7,887.0,459.98,357.539,0.20606151466851833,76.8,207160
8,924.0,387.01,650.928,0.25894906443326393,101.92,207160
9,851.0,604.08,315.763,0.21342970877854597,34.69,207160
10,793.0,662.87,185.222,0.2669732053259844,36.23,207160
11,896.0,460.41,400.121,0.23686530860443905,67.21,207160
12,898.0,464.44,472.333,0.23876906489821037,51.69,207160
13,833.0,630.46,278.619,0.36356451600978845,39.39,207160
14,918.0,422.64,765.325,0.26409030282072815,107.74,207160
15,806.0,681.27,275.756,0.1733163285024155,40.33,207160
16,789.0,738.76,242.368,0.39891838376338096,30.88,207160
17,758.0,747.3,143.299,0.254177584947807,20.48,207160
18,672.0,714.24,394.98,0.0781902798040638,64.03,207160
19,911.0,432.83,410.249,0.19240806519557113,56.31,207160
20,892.0,497.21,391.622,0.29353196586315317,50.48,207160
21,550.0,856.05,274.985,0.13437053185917128,42.03,207160
22,884.0,511.14,411.74,0.32787386533591983,72.22,207160
23,873.0,558.58,278.788,0.23872268004299535,35.44,207160
24,929.0,345.16,573.725,0.27252420963801444,107.65,207160
25,700.0,758.49,209.325,0.1256190319640162,37.3,207160
26,683.0,838.73,294.173,0.17680086705966322,39.63,207160
27,789.0,731.3,139.647,0.3597953681299689,17.79,207160
28,768.0,701.71,226.624,0.2579071497760869,31.24,207160
29,816.0,638.83,178.541,0.2920437002731267,35.27,207160
30,801.0,678.68,186.632,0.34083929951444275,33.79,207160
31,891.0,453.6,345.616,0.2879193217536443,58.33,207160
32,888.0,508.31,446.413,0.3232518643569426,49.15,207160
33,683.0,826.99,298.698,0.20234193248203486,42.93,207160
34,725.0,829.2,183.166,0.3106826974429783,20.67,207160
35,789.0,655.63,555.033,0.11503677725706836,57.96,207160
36,897.0,469.64,401.533,0.24302886063746462,76.53,207160
37,739.0,669.36,871.377,0.12248168545478967,100.87,207160
38,907.0,447.9,408.511,0.1950305307656177,63.92,207160
39,930.0,356.97,658.073,0.21690383566253513,93.88,207160
40,882.0,498.35,515.384,0.201350876311957,51.25,207160
41,822.0,641.02,181.174,0.3234222947380689,36.43,207160
42,731.0,721.44,515.749,0.12197481867755755,77.52,207160
43,896.0,465.9,455.411,0.1669580554031675,53.7,207160
44,747.0,772.67,152.446,0.34966778546475785,19.55,207160
45,794.0,724.06,138.099,0.28459631728045326,19.39,207160
46,873.0,574.14,276.522,0.27491408418999025,34.75,207160
47,926.0,374.53,651.461,0.23775972896067474,94.15,207160
48,898.0,477.41,470.558,0.2370631781766555,50.95,207160
49,739.0,781.79,162.298,0.2801038180452155,17.5,207160
50,845.0,593.93,288.472,0.34851983812791415,32.11,207160
51,851.0,610.79,248.865,0.3442801188031121,36.54,207160
52,759.0,784.67,162.675,0.3519902257089576,18.12,207160
53,859.0,584.16,449.369,0.3572669792249129,66.18,207160
54,824.0,660.95,284.619,0.3944588606908715,31.54,207160
55,885.0,491.5,423.322,0.2274282396265481,65.62,207160
56,778.0,747.55,134.605,0.3471782978424345,18.61,207160
57,766.0,774.49,155.056,0.3952050264550264,17.33,207160
58,922.0,385.66,637.972,0.2562522638342593,109.57,207160
59,803.0,689.73,213.982,0.3801965047918177,35.26,207160
60,738.0,718.68,199.993,0.1977463043018229,38.45,207160
61,883.0,519.46,449.536,0.2065225081474903,60.83,207160
62,896.0,456.08,459.313,0.17389394188822124,54.81,207160
63,900.0,465.04,473.742,0.23657886382075924,56.07,207160
64,874.0,480.38,382.001,0.1594261643617867,73.49,207160
65,813.0,666.81,219.477,0.2944203140661544,33.95,207160
66,880.0,516.96,406.235,0.3070771569745344,66.41,207160
67,865.0,570.91,499.429,0.30539932030586237,57.28,207160
68,744.0,820.15,169.05,0.40787728133331613,21.4,207160
69,851.0,632.86,292.147,0.36642822802698094,37.46,207160
70,765.0,768.38,240.698,0.4087142426189945,31.88,207160
71,913.0,427.4,786.347,0.21638817221639928,98.56,207160
72,894.0,477.08,433.699,0.24194251423709331,73.64,207160
73,813.0,673.37,209.665,0.35031702708377077,29.92,207160
74,937.0,334.5,662.376,0.16654046035911746,93.76,207160
75,891.0,479.05,445.072,0.28476153113265706,56.22,207160
76,814.0,667.56,213.861,0.3542246726395589,36.3,207160
77,888.0,521.26,501.108,0.29952054760839314,55.81,207160
78,790.0,720.37,145.204,0.3525843944622952,17.98,207160
79,849.0,599.35,332.89,0.29120576876487436,34.25,207160
80,907.0,460.25,424.266,0.20949546993357268,65.15,207160
81,771.0,777.88,246.578,0.4340817208675532,27.74,207160
82,792.0,740.23,237.036,0.4216618623887705,30.53,207160
83,813.0,669.97,218.527,0.34127298289676633,33.87,207160
84,875.0,560.96,424.74,0.30799814833864825,71.03,207160
85,768.0,756.83,246.92,0.3758598381325834,33.14,207160
86,813.0,669.82,201.492,0.3426877470355731,31.55,207160
87,718.0,791.44,149.314,0.20395974214296994,21.29,207160
88,886.0,514.24,380.209,0.3256707508801592,56.1,207160
89,780.0,728.09,132.141,0.3442002372208011,17.21,207160
90,891.0,504.66,468.259,0.29019433378495885,58.89,207160
91,786.0,725.38,139.133,0.2910018643901482,20.14,207160
92,703.0,811.99,149.72,0.19772992774420584,20.52,207160
93,914.0,453.01,777.651,0.25631021339175847,93.34,207160
94,877.0,560.54,255.789,0.30360409108922964,37.83,207160
95,911.0,434.13,445.806,0.18612653805646176,58.56,207160
96,864.0,582.33,273.198,0.3096846661324986,39.91,207160
97,886.0,484.76,366.734,0.30162321919231566,64.78,207160
98,830.0,624.9,277.244,0.1668657291465999,40.84,207160
99,900.0,453.18,429.423,0.25134355140186915,73.48,207160
100,875.0,552.85,277.103,0.24309979090275463,33.59,207160
101,914.0,387.74,646.879,0.1328246949762671,113.47,207160
102,787.0,740.36,141.387,0.3439189189189189,21.29,207160
103,783.0,757.74,241.528,0.4241846685594371,30.78,207160
104,883.0,481.99,362.37,0.26558233986039903,60.31,207160
105,920.0,376.2,550.523,0.32640369764601146,96.73,207160
106,927.0,378.41,642.817,0.24687115305703733,100.52,207160
107,792.0,699.12,275.681,0.14492997805051475,43.09,207160
108,805.0,679.03,216.221,0.34160711822320317,35.89,207160
109,769.0,757.42,151.849,0.37068699421577445,19.53,207160
110,854.0,492.42,594.086,0.06550841618269515,120.16,207160
111,648.0,860.45,163.313,0.14545609233866966,21.58,207160
112,914.0,419.65,595.197,0.328443940058291,95.7,207160
113,911.0,440.33,414.049,0.203476074178326,65.97,207160
114,870.0,571.49,263.074,0.27819315349711005,35.4,207160
115,777.0,710.28,334.804,0.1461722306525038,44.01,207160
116,907.0,455.88,693.727,0.32520381993992675,85.79,207160
117,789.0,672.06,196.445,0.27787719478085143,35.53,207160
118,911.0,447.3,644.201,0.29887753648260845,87.86,207160
119,854.0,603.21,441.961,0.36945376085249415,68.13,207160
120,947.0,289.3,596.747,0.18893820113121934,98.86,207160
121,791.0,731.87,134.568,0.3407459874488249,19.06,207160
122,930.0,347.28,563.622,0.304639044163825,105.57,207160
123,858.0,596.53,275.078,0.30253617849037695,37.51,207160
124,780.0,760.04,255.436,0.4165813003503181,31.31,207160
125,900.0,480.87,393.451,0.2913649972431065,55.57,207160
126,644.0,875.1,175.72,0.15698310207446076,22.25,207160
127,760.0,788.4,244.325,0.4586385792191497,33.33,207160
128,836.0,634.21,282.544,0.35995440616997026,35.38,207160
129,881.0,505.52,421.386,0.2434331379539549,71.37,207160
130,870.0,570.52,436.737,0.3519362407055866,53.3,207160
131,752.0,776.03,254.822,0.3682105692715772,28.38,207160
132,917.0,403.15,759.427,0.185964298395023,111.64,207160
133,787.0,727.75,140.778,0.35658947817735565,17.69,207160
134,822.0,641.9,190.77,0.3388431641518061,34.88,207160
135,910.0,431.75,609.167,0.32355652857649436,103.0,207160
